,country_id,year,export_value
1093,117,2022,28000.0
1094,117,2018,21010.163078
1095,117,2020,16938.010085
1096,117,2019,21798.772322
1097,117,2016,7985.625709
1098,117,2017,15014.180011
1099,117,2018,23608.979173
1100,117,2020,7903.315106
1101,117,2022,33400.0
1102,117,2021,19828.621407
1103,117,2017,14404.809654
1104,117,2016,11804.791111
1105,117,2019,23461.395979
1106,117,2021,23420.471934
1107,117,2022,28900.0
1108,117,2020,12316.795974
1109,117,2018,25686.539652
1110,117,2019,21992.847511
1111,117,2016,12482.124031
1112,117,2017,14891.767614
1113,117,2020,13455.278834
1114,117,2022,26400.0
1115,117,2021,25524.287536
1116,117,2017,19293.54272
1117,117,2016,14556.959149
1118,117,2019,21649.884188
1119,117,2018,22525.118097
1120,118,2021,47237.41045
1121,118,2022,56970.69994
1122,118,2020,47605.09825
1123,118,2018,41343.62972
1124,118,2017,33983.30314
1125,118,2016,30448.17188
1126,118,2019,42444.35313
1127,118,2020,40534.84843
1128,118,2022,54525.25589
1129,118,2021,47415.2401
1130,118,2016,33867.54233
1131,118,2017,33933.22354
1132,118,2019,42928.47861
1133,118,2018,41968.32008
1134,118,2021,47204.68726
1135,118,2022,53044.43341
1136,118,2020,46172.55559
1137,118,2018,39454.19838
1138,118,2019,41546.93182
1139,118,2016,33553.30871
1140,118,2017,33721.80567
1141,118,2020,45791.78319
1142,118,2022,49450.70367
1143,118,2021,48800.7077
1144,118,2017,35720.83958
1145,118,2016,32995.14292
1146,118,2019,42705.19939
1147,118,2018,42028.08163
1148,120,2021,13926.691
1149,120,2022,18095.437
1150,120,2020,13843.863
1151,120,2018,17081.691
1152,120,2017,16361.832
1153,120,2016,16238.051
1154,120,2019,17001.377
1155,120,2020,10926.167
1156,120,2022,18869.287
1157,120,2021,14613.432
1158,120,2019,14074.937
1159,120,2016,14908.548
1160,120,2017,15308.885
1161,120,2018,15549.65
1162,120,2021,13949.18
1163,120,2022,17492.74
1164,120,2020,11686.263
1165,120,2018,14090.181
1166,120,2017,14129.746
1167,120,2016,14605.403
1168,120,2019,13810.002
1169,120,2020,13696.167
1170,120,2021,17669.466
1171,120,2022,19127.898
1172,120,2019,13620.31
1173,120,2016,14819.385
1174,120,2017,15349.457
1175,120,2018,15230.028
1176,121,2022,162774.40111
1177,121,2021,143291.47905
1178,121,2020,124144.98536
1179,121,2017,116438.31599
1180,121,2018,139294.2266
1181,121,2016,109569.17947
1182,121,2019,131982.89403
1183,121,2020,98729.09739
1184,121,2021,160944.11793
1185,121,2022,171982.17682
1186,121,2019,139433.31058
1187,121,2016,121672.92618
1188,121,2018,142471.29362
1189,121,2017,126594.99235
1190,121,2022,154970.61807
1191,121,2021,150507.65416
1192,121,2020,129902.27616
1193,121,2018,129214.3347
1194,121,2016,112961.75113
1195,121,2017,126266.17607
1196,121,2019,128605.53486
1197,121,2020,147015.8663
1198,121,2021,160891.94806
1199,121,2018,138546.5375
1200,121,2022,167197.61203
1201,121,2019,137695.91213
1202,121,2017,138118.81906
1203,121,2016,117532.66524
1204,125,2022,188859.681475
1205,125,2020,166196.350603
1206,125,2021,180865.059055
1207,125,2016,152182.423387
1208,125,2017,167416.201985
1209,125,2018,184361.304194
1210,125,2019,173777.995874
1211,125,2021,188811.574385
1212,125,2020,132532.623225
1213,125,2022,184492.939677
1214,125,2019,173713.22133
1215,125,2018,185140.09776
1216,125,2017,169210.172418
1217,125,2016,157733.745249
1218,125,2022,185178.827534
1219,125,2020,157014.339815
1220,125,2021,188969.576861
1221,125,2016,166136.889677
1222,125,2017,176421.515221
1223,125,2018,180680.078364
1224,125,2019,178384.855552
1225,125,2021,197385.469168
1226,125,2020,185575.472139
1227,125,2022,188388.077084
1228,125,2019,179688.170747
1229,125,2018,187961.734895
1230,125,2017,185281.359183
1231,125,2016,168999.350811
1232,127,2022,2806.745211
1233,127,2018,1719.295352
1234,127,2021,2010.732113
1235,127,2020,1944.366338
1236,127,2016,1637.529718
1237,127,2017,1748.541408
1238,127,2019,1873.571408
1239,127,2020,1609.560704
1240,127,2021,2240.50831
1241,127,2018,1903.653944
1242,127,2022,3291.482254
1243,127,2019,1973.801268
1244,127,2017,1770.88169
1245,127,2016,1894.07338
1246,127,2022,3369.659296
1247,127,2018,2053.035493
1248,127,2021,2395.644085
1249,127,2020,2296.647183
1250,127,2016,2107.398732
1251,127,2017,1968.066901
1252,127,2019,2344.224225
1253,127,2020,2092.789859
1254,127,2021,2710.661972
1255,127,2018,2074.276197
1256,127,2022,2820.845627
1257,127,2019,2125.706479
1258,127,2017,2023.985775
1259,127,2016,1909.631127
1260,128,2021,11537.681988
1261,128,2022,19115.964254
1262,128,2018,13905.499631
1263,128,2020,13900.014382
1264,128,2016,8286.3307
1265,128,2017,10810.0742
1266,128,2019,13313.51971
1267,128,2020,11564.16375
1268,128,2018,15038.096331
1269,128,2022,23221.854998
1270,128,2021,15722.668808
1271,128,2019,15258.069037
1272,128,2017,12317.2633
1273,128,2016,8499.0853
1274,128,2022,21579.346704
1275,128,2018,15649.472855
1276,128,2021,16318.404417
1277,128,2020,9415.12582
1278,128,2016,9448.7647
1279,128,2017,11367.4451
1280,128,2019,14134.454632
1281,128,2020,11568.040641
1282,128,2021,17045.942754
1283,128,2018,16363.164179
1284,128,2022,20746.030199
1285,128,2019,14602.707795
1286,128,2017,13808.9277
1287,128,2016,10450.9659
1288,129,2022,1825.350316
1289,129,2021,1731.797335
1290,129,2020,1753.361557
1291,129,2019,1557.31191
1292,129,2016,1514.762444
1293,129,2017,1459.143921
1294,129,2018,1588.100343
1295,129,2019,1445.742578
1296,129,2020,1300.121592
1297,129,2021,1659.348358
1298,129,2022,1944.359011
1299,129,2018,1570.869808
1300,129,2017,1442.005233
1301,129,2016,1429.053937
1302,129,2022,1897.179444
1303,129,2020,1505.964618
1304,129,2019,1415.329642
1305,129,2021,1600.712729
1306,129,2016,1391.054597
1307,129,2017,1401.934823
1308,129,2018,1495.98683
1309,129,2021,1746.814326
1310,129,2019,1420.356696
1311,129,2020,1474.247786
1312,129,2022,1878.032973
1313,129,2018,1396.572403
1314,129,2017,1444.303737
1315,129,2016,1360.060427
1316,132,2018,145054.752052
1317,132,2021,146404.794936
1318,132,2022,173398.045887
1319,132,2017,132061.367905
1320,132,2016,115187.428915
1321,132,2019,132653.943745
1322,132,2020,130182.083517
1323,132,2022,177114.077025
1324,132,2021,156730.057594
1325,132,2018,151617.360468
1326,132,2020,110338.764867
1327,132,2019,138493.508295
1328,132,2016,126024.417705
1329,132,2017,147043.2301
1330,132,2018,153640.911921
1331,132,2021,164540.48432
1332,132,2022,174024.024196
1333,132,2017,151051.247862
1334,132,2016,121852.743261
1335,132,2019,134727.338997
1336,132,2020,130074.322152
1337,132,2022,159048.612718
1338,132,2021,176725.03157
1339,132,2018,154546.632209
1340,132,2020,141902.867055
1341,132,2019,136357.818932
1342,132,2016,132361.349756
1343,132,2017,143538.575039
1344,133,2021,13525.329978
1345,133,2022,23692.116776
1346,133,2020,13144.942651
1347,133,2017,13582.989319
1348,133,2016,8900.374194
1349,133,2018,16700.763931
1350,133,2019,16302.896644
1351,133,2020,6413.958006
1352,133,2022,28126.229657
1353,133,2021,16510.193522
1354,133,2019,17170.529501
1355,133,2018,17777.386965
1356,133,2017,12801.949846
1357,133,2016,11817.931547
1358,133,2021,13034.132
1359,133,2022,27400.0
1360,133,2020,10228.214512
1361,133,2018,19638.645747
1362,133,2016,12009.743811
1363,133,2017,13028.706534
1364,133,2019,15603.026046
1365,133,2018,17821.433276
1366,133,2020,10328.802683
1367,133,2021,20058.13554
1368,133,2022,24900.0
1369,133,2019,15406.441666
1370,133,2017,15601.623218
1371,133,2016,13544.904625
1372,134,2021,425.3
1373,134,2022,376.1
1374,134,2018,390.9
1375,134,2016,344.7
1376,134,2017,399.1
1377,134,2020,482.0
1378,134,2019,469.5
1379,134,2018,465.9
1380,134,2022,584.4
1381,134,2021,1166.7
1382,134,2019,466.7
1383,134,2020,513.8
1384,134,2016,282.5
1385,134,2017,391.2
1386,134,2022,427.1
1387,134,2018,357.9
1388,134,2021,654.9
1389,134,2017,424.2
1390,134,2016,445.6
1391,134,2020,541.0
1392,134,2019,447.3
1393,134,2021,505.3
1394,134,2022,799.1
1395,134,2018,622.1
1396,134,2019,602.6
1397,134,2020,436.4
1398,134,2016,500.4
1399,134,2017,549.8
1400,136,2018,3896.75648
1401,136,2022,5794.00135
1402,136,2021,4519.6548
1403,136,2020,3854.02976
1404,136,2017,3054.61943
1405,136,2016,2767.92718
1406,136,2019,3803.97079
1407,136,2020,3335.29211
1408,136,2021,4877.14586
1409,136,2022,5856.04347
1410,136,2018,4087.76582
1411,136,2019,3817.78915
1412,136,2016,3075.67193
1413,136,2017,3292.39065
1414,136,2018,3977.45038
1415,136,2022,6137.38658
1416,136,2021,5598.55844
1417,136,2020,4315.70077
1418,136,2017,3737.62334
1419,136,2016,3154.81543
1420,136,2019,3978.66632
1421,136,2020,4831.65001
1422,136,2021,5837.65893
1423,136,2022,6097.09803
1424,136,2018,4203.84777
1425,136,2019,4104.2978
1426,136,2017,4041.56226
1427,136,2016,3295.16562
1428,137,2021,832.02
1429,137,2020,1059.92
1430,137,2022,1297.448
1431,137,2018,1024.299
1432,137,2016,828.536
1433,137,2017,1029.328
1434,137,2019,1084.932
1435,137,2022,1004.603
1436,137,2020,822.062
1437,137,2021,1047.889
1438,137,2019,1180.341
1439,137,2016,1001.71
1440,137,2018,944.512
1441,137,2017,1003.244
1442,137,2021,1233.33
1443,137,2020,1128.297
1444,137,2022,1042.334
1445,137,2018,891.743
1446,137,2016,1095.734
1447,137,2017,978.935
1448,137,2019,1368.216
1449,137,2022,1025.345
1450,137,2021,1476.845
1451,137,2020,1074.24
1452,137,2019,1195.569
1453,137,2017,1014.232
1454,137,2018,969.294
1455,137,2016,1004.146
1456,142,2020,7803.05996
1457,142,2022,11039.62019
1458,142,2021,8999.58793
1459,142,2016,5735.41081
1460,142,2017,6527.78636
1461,142,2019,8040.45514
1462,142,2018,8026.87744
1463,142,2021,9936.56893
1464,142,2022,10908.16526
1465,142,2020,6754.29679
1466,142,2019,8218.53164
1467,142,2018,8193.3405
1468,142,2017,7166.9219
1469,142,2016,6250.50948
1470,142,2020,8753.05789
1471,142,2022,12391.04336
1472,142,2021,10407.96704
1473,142,2016,6399.62183
1474,142,2017,7724.25905
1475,142,2018,8424.20425
1476,142,2019,8376.42532
1477,142,2021,11361.45768
1478,142,2022,12000.86683
1479,142,2020,9541.33835
1480,142,2019,8516.02088
1481,142,2018,8692.5198
1482,142,2017,8481.7481
1483,142,2016,6624.02046
1484,143,2020,3472.54864
1485,143,2022,4541.88322
1486,143,2021,4008.25888
1487,143,2016,4017.39186
1488,143,2017,3905.68124
1489,143,2018,4399.34792
1490,143,2019,5129.82297
1491,143,2021,4289.01038
1492,143,2022,4600.41088
1493,143,2020,3023.36335
1494,143,2018,4272.6197
1495,143,2019,4192.48131
1496,143,2017,3859.81919
1497,143,2016,4333.90578
1498,143,2020,3551.00549
1499,143,2018,3709.03061
1500,143,2022,4098.17049
1501,143,2021,4262.28572
1502,143,2016,3862.09731
1503,143,2017,3953.85208
1504,143,2019,3622.12358
1505,143,2021,4240.62951
1506,143,2022,4179.71779
1507,143,2018,4031.13135
1508,143,2020,3792.13642
1509,143,2017,4041.40568
1510,143,2016,3582.62647
1511,143,2019,3507.01803
1512,145,2020,1551.488023
1513,145,2021,2001.155413
1514,145,2022,2175.302741
1515,145,2016,1085.352979
1516,145,2017,1224.571394
1517,145,2018,1609.583472
1518,145,2019,1740.735938
1519,145,2022,2296.683769
1520,145,2021,2106.000249
1521,145,2020,1154.555711
1522,145,2019,1824.263731
1523,145,2018,1738.14315
1524,145,2017,1398.896441
1525,145,2016,1193.414504
1526,145,2020,1880.478958
1527,145,2022,2071.515224
1528,145,2021,2024.197314
1529,145,2016,1281.508179
1530,145,2017,1484.801823
1531,145,2018,1702.434449
1532,145,2019,1810.825433
1533,145,2021,2054.311089
1534,145,2018,1860.574028
1535,145,2022,2183.17694
1536,145,2020,2051.891785
1537,145,2019,1813.048351
1538,145,2017,1559.875354
1539,145,2016,1230.175809
1540,148,2020,57265.634032
1541,148,2021,69539.698335
1542,148,2022,82274.991047
1543,148,2019,57706.965845
1544,148,2016,44214.086775
1545,148,2017,50755.680529
1546,148,2018,60597.661846
1547,148,2022,90598.93678
1548,148,2020,48809.579461
1549,148,2021,73505.937323
1550,148,2018,62090.602396
1551,148,2017,52268.197262
1552,148,2016,46886.170329
1553,148,2019,59197.854365
1554,148,2021,72334.748671
1555,148,2020,62480.640501
1556,148,2022,93565.832789
1557,148,2019,59354.589779
1558,148,2016,48278.484083
1559,148,2017,56153.429511
1560,148,2018,61320.670686
1561,148,2022,86061.307006
1562,148,2020,66210.187598
1563,148,2021,84044.155519
1564,148,2018,63446.202395
1565,148,2017,58952.559529
1566,148,2016,50364.086609
1567,148,2019,61935.799373
1568,151,2020,741.25628
1569,151,2018,855.19816
1570,151,2021,774.44765
1571,151,2022,742.84405
1572,151,2019,747.37034
1573,151,2016,766.85792
1574,151,2017,613.48836
1575,151,2022,719.48794
1576,151,2021,760.88613
1577,151,2018,720.94134
1578,151,2020,545.06794
1579,151,2016,778.83339
1580,151,2017,678.83085
1581,151,2019,834.23816
1582,151,2018,741.04241
1583,151,2020,617.35121
1584,151,2021,654.53108
1585,151,2022,733.70719
1586,151,2019,720.63552
1587,151,2017,642.18861
1588,151,2016,896.27087
1589,151,2022,983.98992
1590,151,2021,873.85006
1591,151,2020,933.56698
1592,151,2018,875.06433
1593,151,2016,743.9115
1594,151,2017,923.89308
1595,151,2019,875.32681
1596,155,2022,498.2
1597,155,2021,432.9
1598,155,2020,506.8
1599,155,2016,585.152741
1600,155,2017,556.719621
1601,155,2018,550.3
1602,155,2019,562.5
1603,155,2020,306.0
1604,155,2021,475.7
1605,155,2022,593.9
1606,155,2019,582.8
1607,155,2018,589.3
1608,155,2017,582.204038
1609,155,2016,601.778802
1610,155,2022,597.7
1611,155,2021,520.5
1612,155,2020,488.8
1613,155,2016,588.142114
1614,155,2017,612.68377
1615,155,2018,608.5
1616,155,2019,560.5
1617,155,2020,487.3
1618,155,2021,532.5
1619,155,2022,611.1
1620,155,2019,517.1
1621,155,2017,590.04657
1622,155,2016,584.307599
1623,155,2018,617.7
1624,157,2022,132052.652
1625,157,2021,111959.205
1626,157,2020,108324.829
1627,157,2016,85146.829
1628,157,2017,94710.574
1629,157,2018,105296.586
1630,157,2019,108093.855
1631,157,2020,74386.425
1632,157,2021,124409.504
1633,157,2022,148718.681
1634,157,2019,119261.452
1635,157,2018,113879.114
1636,157,2017,102659.183
1637,157,2016,93746.172
1638,157,2022,149512.53
1639,157,2020,111040.351
1640,157,2021,123178.987
1641,157,2016,94919.872
1642,157,2017,101853.381
1643,157,2018,113988.022
1644,157,2019,116347.517
1645,157,2021,135216.809
1646,157,2020,123419.13
1647,157,2022,147909.551
1648,157,2019,116901.055
1649,157,2018,117549.006
1650,157,2017,110209.437
1651,157,2016,100135.39
1652,159,2022,1062.7
1653,159,2021,684.7
1654,159,2020,675.0
1655,159,2016,416.6
1656,159,2017,528.2
1657,159,2018,677.9
1658,159,2019,732.9
1659,159,2020,495.1
1660,159,2021,646.7
1661,159,2022,1228.7
1662,159,2019,628.3
1663,159,2018,636.8
1664,159,2017,500.0
1665,159,2016,488.9
1666,159,2022,986.4
1667,159,2021,771.9
1668,159,2020,567.3
1669,159,2016,527.2
1670,159,2017,623.4
1671,159,2018,644.7
1672,159,2019,664.8
1673,159,2020,729.7
1674,159,2021,1041.1
1675,159,2022,1057.3
1676,159,2019,753.2
1677,159,2018,746.7
1678,159,2017,773.4
1679,159,2016,611.9
1680,164,2021,8553.409016
1681,164,2020,7074.160969
1682,164,2022,10573.963375
1683,164,2016,5887.945166
1684,164,2018,7626.283989
1685,164,2017,6308.058795
1686,164,2019,7949.476054
1687,164,2022,11548.7558
1688,164,2020,5452.319488
1689,164,2021,8317.220983
1690,164,2018,7615.333879
1691,164,2019,7451.080729
1692,164,2017,6157.755754
1693,164,2016,5919.190741
1694,164,2018,6310.915914
1695,164,2021,8625.21297
1696,164,2020,6924.217331
1697,164,2022,9561.906537
1698,164,2016,4968.82532
1699,164,2017,5807.519555
1700,164,2019,6481.873703
1701,164,2022,9461.778193
1702,164,2020,7708.693391
1703,164,2018,7056.553125
1704,164,2021,10347.22482
1705,164,2019,7249.257872
1706,164,2017,6998.263609
1707,164,2016,5885.131905
1708,170,2018,184936.41088
1709,170,2020,172272.68655
1710,170,2022,230574.02346
1711,170,2021,197187.02368
1712,170,2016,135518.51976
1713,170,2017,154614.33176
1714,170,2019,178588.43213
1715,170,2021,206997.12286
1716,170,2022,245493.06711
1717,170,2020,143998.85954
1718,170,2018,179595.06194
1719,170,2019,175153.95739
1720,170,2017,155451.17031
1721,170,2016,143774.33526
1722,170,2018,178218.95183
1723,170,2020,166923.37667
1724,170,2022,240628.4211
1725,170,2021,209457.46298
1726,170,2016,140895.01735
1727,170,2017,163898.80848
1728,170,2019,171695.11362
1729,170,2021,226389.97572
1730,170,2022,248822.06155
1731,170,2020,191407.15384
1732,170,2018,183947.00069
1733,170,2019,183158.27807
1734,170,2017,178101.18682
1735,170,2016,150418.55602
1736,172,2020,9589.832295
1737,172,2018,9833.695134
1738,172,2022,11145.89613
1739,172,2021,10251.051536
1740,172,2016,8188.560418
1741,172,2017,8924.328734
1742,172,2019,9989.383269
1743,172,2022,12279.460596
1744,172,2021,12440.883257
1745,172,2018,10703.932497
1746,172,2020,9649.417196
1747,172,2019,10725.439233
1748,172,2017,10083.349821
1749,172,2016,9072.227858
1750,172,2020,8713.668688
1751,172,2018,9080.157602
1752,172,2021,10179.384716
1753,172,2022,10537.287585
1754,172,2016,7810.006095
1755,172,2017,8845.993468
1756,172,2019,8664.535773
1757,172,2022,11689.529213
1758,172,2021,11905.254642
1759,172,2018,10054.743773
1760,172,2020,10424.226694
1761,172,2019,10137.564999
1762,172,2017,10221.778791
1763,172,2016,8685.114577
1764,175,2021,7834.467
1765,175,2020,13199.581
1766,175,2022,17113.204
1767,175,2016,7298.822335
1768,175,2017,9843.715945
1769,175,2018,15432.297
1770,175,2019,14780.476
1771,175,2022,17842.709
1772,175,2020,6163.305
1773,175,2021,12548.199
1774,175,2019,14979.029
1775,175,2018,14728.38
1776,175,2017,10149.016839
1777,175,2016,8591.185918
1778,175,2021,12506.657
1779,175,2018,15856.374
1780,175,2020,7886.151
1781,175,2022,14119.406
1782,175,2016,7651.751568
1783,175,2017,11694.216168
1784,175,2019,17230.283
1785,175,2022,13600.0
1786,175,2020,8384.507
1787,175,2018,14529.532
1788,175,2021,14043.064
1789,175,2019,15541.591
1790,175,2017,12781.223124
1791,175,2016,9760.518235
1792,180,2021,30468.531466
1793,180,2018,29819.46157
1794,180,2020,23954.061139
1795,180,2022,61161.976447
1796,180,2016,21169.320484
1797,180,2017,26295.115172
1798,180,2019,28646.632735
1799,180,2022,54987.212219
1800,180,2020,17062.843154
1801,180,2018,30260.213651
1802,180,2021,31900.831703
1803,180,2017,23384.263131
1804,180,2019,25686.058808
1805,180,2016,21826.793691
1806,180,2021,40257.451979
1807,180,2022,73674.186476
1808,180,2018,30142.247038
1809,180,2020,19261.340852
1810,180,2016,21263.451883
1811,180,2019,22284.827508
1812,180,2017,23878.179246
1813,180,2020,24180.885183
1814,180,2018,31568.970128
1815,180,2022,59981.802889
1816,180,2021,57478.981706
1817,180,2017,27496.632271
1818,180,2019,26181.058208
1819,180,2016,24150.246807
1820,182,2021,6577.0
1821,182,2020,5919.0
1822,182,2022,8225.0
1823,182,2016,5291.0
1824,182,2017,5214.0
1825,182,2018,6088.0
1826,182,2019,5890.0
1827,182,2022,8441.0
1828,182,2020,3950.0
1829,182,2021,6617.0
1830,182,2019,5894.0
1831,182,2018,6148.0
1832,182,2017,5344.0
1833,182,2016,5189.0
1834,182,2021,6996.0
1835,182,2020,5472.0
1836,182,2022,7182.0
1837,182,2016,4666.0
1838,182,2017,5172.0
1839,182,2018,5382.0
1840,182,2019,5522.0
1841,182,2022,7088.0
1842,182,2020,6638.0
1843,182,2021,8129.0
1844,182,2019,6023.0
1845,182,2018,5807.0
1846,182,2017,5839.0
1847,182,2016,5229.0
1848,185,2021,806.0
1849,185,2018,170.0
1850,185,2022,887.0
1851,185,2020,523.0
1852,185,2016,145.0
1853,185,2017,154.0
1854,185,2019,155.0
1855,185,2020,275.0
1856,185,2022,1026.0
1857,185,2018,201.0
1858,185,2021,859.0
1859,185,2019,218.0
1860,185,2017,180.0
1861,185,2016,179.0
1862,185,2018,160.0
1863,185,2022,901.0
1864,185,2021,921.0
1865,185,2020,506.0
1866,185,2016,169.0
1867,185,2017,172.0
1868,185,2019,639.0
1869,185,2020,422.0
1870,185,2022,737.0
1871,185,2021,972.0
1872,185,2018,142.0
1873,185,2019,492.0
1874,185,2017,154.0
1875,185,2016,143.0
1876,187,2018,2305.504728
1877,187,2020,1927.75529
1878,187,2021,2289.133556
1879,187,2022,2170.276179
1880,187,2016,2200.693418
1881,187,2017,2462.301539
1882,187,2019,2070.666724
1883,187,2022,2788.481216
1884,187,2021,3000.005484
1885,187,2020,2039.55506
1886,187,2018,2596.689895
1887,187,2019,2081.902081
1888,187,2017,1858.859119
1889,187,2016,2374.279364
1890,187,2018,2161.707123
1891,187,2020,2361.200428
1892,187,2021,2851.194765
1893,187,2022,2770.812411
1894,187,2016,2238.940756
1895,187,2017,2344.617949
1896,187,2019,2052.844016
1897,187,2022,2227.444168
1898,187,2021,2406.962688
1899,187,2020,2189.420805
1900,187,2018,1978.253978
1901,187,2019,1762.3925
1902,187,2017,2014.054432
1903,187,2016,1679.783444
1904,189,2020,9579.141429
1905,189,2022,15896.239667
1906,189,2021,12978.452112
1907,189,2016,7609.081757
1908,189,2017,9927.699515
1909,189,2018,11689.126148
1910,189,2019,10943.724815
1911,189,2021,13755.099389
1912,189,2022,14459.470552
1913,189,2020,6628.630367
1914,189,2019,11269.325642
1915,189,2018,12370.660093
1916,189,2017,9694.980654
1917,189,2016,8212.264687
1918,189,2020,10575.009957
1919,189,2018,11803.106702
1920,189,2022,14964.726546
1921,189,2021,15564.779308
1922,189,2016,9723.488485
1923,189,2017,11344.752535
1924,189,2019,11573.183114
1925,189,2021,17349.181432
1926,189,2022,13354.652599
1927,189,2020,12816.740047
1928,189,2019,12657.757939
1929,189,2018,12155.93173
1930,189,2017,12486.412024
1931,189,2016,10971.129151
1932,190,2022,19422.252648
1933,190,2020,15732.231987
1934,190,2021,17643.832058
1935,190,2016,13108.965848
1936,190,2017,16756.473319
1937,190,2018,15840.504786
1938,190,2019,16414.59671
1939,190,2021,18295.888058
1940,190,2020,12748.891537
1941,190,2022,19104.939154
1942,190,2019,17801.696877
1943,190,2018,17052.832574
1944,190,2017,17278.696263
1945,190,2016,13723.326328
1946,190,2022,19791.973958
1947,190,2020,17430.208195
1948,190,2021,19713.78824
1949,190,2016,14858.397053
1950,190,2017,17798.153325
1951,190,2018,18065.850593
1952,190,2019,18424.40361
1953,190,2021,18964.060312
1954,190,2020,17968.088566
1955,190,2022,20479.088623
1956,190,2018,16528.736839
1957,190,2019,17693.325858
1958,190,2017,16879.574493
1959,190,2016,14622.199983
1960,192,2018,66796.40924
1961,192,2021,81377.15338
1962,192,2020,66859.09184
1963,192,2022,90178.7854
1964,192,2016,49025.36605
1965,192,2017,54679.40662
1966,192,2019,67181.93513
1967,192,2022,91735.70749
1968,192,2021,86037.35726
1969,192,2018,66347.67548
1970,192,2020,55226.92646
1971,192,2019,66319.93072
1972,192,2017,56478.23071
1973,192,2016,52530.06295
1974,192,2020,71148.76606
1975,192,2018,63874.3522
1976,192,2021,83150.29212
1977,192,2022,86397.16843
1978,192,2016,50195.50789
1979,192,2017,59767.96433
1980,192,2019,65028.44134
1981,192,2022,92230.30496
1982,192,2021,90068.80467
1983,192,2020,80600.02984
1984,192,2019,68065.15257
1985,192,2018,66551.04649
1986,192,2017,63438.04992
1987,192,2016,52065.64574
1988,193,2021,18609.93649
1989,193,2022,20389.53328
1990,193,2020,15968.14523
1991,193,2016,13109.20424
1992,193,2017,14817.19803
1993,193,2018,17556.86964
1994,193,2019,17014.41465
1995,193,2022,22052.35693
1996,193,2021,19044.97316
1997,193,2020,11679.40256
1998,193,2019,17215.20438
1999,193,2018,18078.12522
2000,193,2017,15100.2246
2001,193,2016,14425.17896
2002,193,2020,16104.35459
2003,193,2022,19854.33068
2004,193,2021,18190.1721
2005,193,2018,16341.41025
2006,193,2016,13746.67651
2007,193,2017,15567.93063
2008,193,2019,15807.07
2009,193,2018,16384.85414
2010,193,2021,19384.28629
2011,193,2022,20085.39385
2012,193,2020,17744.13216
2013,193,2019,17026.09965
2014,193,2017,16644.41024
2015,193,2016,14091.34206
2016,201,2020,89286.0
2017,201,2021,93231.0
2018,201,2022,145309.8
2019,201,2017,82573.0
2020,201,2016,60469.0
2021,201,2019,102621.0
2022,201,2018,101563.0
2023,201,2022,140228.0
2024,201,2021,114904.0
2025,201,2020,70479.0
2026,201,2018,108883.0
2027,201,2019,101550.0
2028,201,2016,67830.0
2029,201,2017,83794.0
2030,201,2020,78959.0
2031,201,2021,131842.0
2032,201,2022,130928.0
2033,201,2017,84441.0
2034,201,2016,70919.0
2035,201,2019,103151.0
2036,201,2018,110569.0
2037,201,2022,115421.0
2038,201,2021,153843.0
2039,201,2020,94650.0
2040,201,2018,122899.0
2041,201,2019,112399.0
2042,201,2016,82492.0
2043,201,2017,102135.0
2044,215,2018,65937.208011
2045,215,2020,48262.053002
2046,215,2021,54846.518067
2047,215,2022,98350.0
2048,215,2016,38182.489313
2049,215,2017,55049.285458
2050,215,2019,65931.129457
2051,215,2022,108100.0
2052,215,2021,63974.576549
2053,215,2020,35097.004944
2054,215,2019,67758.281493
2055,215,2017,50947.051415
2056,215,2018,70918.829446
2057,215,2016,46891.299595
2058,215,2020,42380.54443
2059,215,2021,72140.801689
2060,215,2022,108580.0
2061,215,2016,46634.519427
2062,215,2017,51958.413414
2063,215,2018,79203.96157
2064,215,2019,61953.976974
2065,215,2022,95430.0
2066,215,2021,85217.303696
2067,215,2020,48114.264291
2068,215,2019,65959.815012
2069,215,2018,78313.295715
2070,215,2017,63880.183046
2071,215,2016,51871.158332
2072,217,2021,5837.612652
2073,217,2022,7098.086386
2074,217,2020,4672.27906
2075,217,2016,3418.65
2076,217,2017,3747.104087
2077,217,2018,4705.098417
2078,217,2019,4658.913404
2079,217,2020,3962.355092
2080,217,2022,7505.882306
2081,217,2021,6303.553131
2082,217,2018,5028.985935
2083,217,2019,5038.606619
2084,217,2017,4332.122927
2085,217,2016,3931.21
2086,217,2018,4756.914765
2087,217,2021,6563.620213
2088,217,2022,7104.231952
2089,217,2020,5101.471601
2090,217,2016,3731.55
2091,217,2017,4445.377747
2092,217,2019,4909.818823
2093,217,2020,5761.576669
2094,217,2022,7350.044818
2095,217,2021,6858.740939
2096,217,2018,4735.507515
2097,217,2019,5022.468487
2098,217,2017,4467.817247
2099,217,2016,3792.73
2100,220,2021,107353.335548
2101,220,2020,91591.648119
2102,220,2022,125781.966419
2103,220,2017,89113.810405
2104,220,2016,75311.301494
2105,220,2018,97669.352831
2106,220,2019,94994.517256
2107,220,2022,134035.848585
2108,220,2020,80792.979628
2109,220,2021,110782.557372
2110,220,2019,97131.923626
2111,220,2018,103892.606222
2112,220,2016,84505.655117
2113,220,2017,90634.419344
2114,220,2021,113896.799939
2115,220,2020,92748.219505
2116,220,2022,136038.714583
2117,220,2017,94522.136851
2118,220,2016,85072.467206
2119,220,2018,105994.371519
2120,220,2019,97600.558249
2121,220,2022,119945.221788
