,Year,Source country,Destination country,Value
12955,2010,ES,BR,12564
12956,2010,ES,BR,10334608
12957,2010,ES,BR,3270783
12958,2010,ES,BR,84072
12959,2010,ES,BR,1165441
12960,2010,ES,BG,3661
12961,2010,ES,CM,1000
12962,2010,ES,CA,981174
12963,2010,ES,CA,1439780
12964,2010,ES,CA,22900
12965,2010,ES,CL,23427082
12966,2010,ES,CL,654177
12967,2010,ES,CL,44040
12968,2010,ES,CO,28241486
12969,2010,ES,CO,887400
12970,2010,ES,CU,1770
12971,2010,ES,CU,43154
12972,2010,ES,CZ,2907
12973,2010,ES,CZ,104133786
12974,2010,ES,CZ,1036728
12975,2010,ES,DK,17208810
12976,2010,ES,DO,418214
12977,2010,ES,EC,165450
12978,2010,ES,EC,49925
12979,2010,ES,EG,433757
12980,2010,ES,EG,103500
12981,2010,ES,EG,1955634
12982,2010,ES,EG,46946
12983,2010,ES,SV,1633964
12984,2010,ES,SV,153176
12985,2010,ES,EE,641460
12986,2010,ES,FI,4030
12987,2010,ES,FI,49745
12988,2010,ES,FR,164161
12989,2010,ES,FR,1261057
12990,2010,ES,FR,2511800
12991,2010,ES,FR,16660220
12992,2010,ES,FR,11660985
12993,2010,ES,DE,28472
12994,2010,ES,DE,51988049
12995,2010,ES,DE,632000
12996,2010,ES,DE,26153070
12997,2010,ES,DE,3500
12998,2010,ES,DE,231890
12999,2010,ES,DE,24050594
13000,2010,ES,DE,1164960
13001,2010,ES,DE,218595
13002,2010,ES,DE,1538208
13003,2010,ES,GR,1530
13004,2010,ES,GR,188180
13005,2010,ES,HK,50000
13006,2010,ES,HU,2730
13007,2010,ES,HU,1226053
13008,2010,ES,IN,11702730
13009,2010,ES,IN,680673
13010,2010,ES,IN,1357952
13011,2010,ES,ID,620
13012,2010,ES,ID,466036
13013,2010,ES,IE,899370
13014,2010,ES,IE,3807100
13015,2010,ES,IL,16139
13016,2010,ES,IL,1496
13017,2010,ES,IL,20800
13018,2010,ES,IL,135400
13019,2010,ES,IL,1255200
13020,2010,ES,IT,26904
13021,2010,ES,IT,57331422
13022,2010,ES,IT,14066621
13023,2010,ES,IT,474850
13024,2010,ES,JO,1416339
13025,2010,ES,JO,199000
13026,2010,ES,KE,621000
13027,2010,ES,KE,1364907
13028,2010,ES,LV,495475
13029,2010,ES,LY,3399500
13030,2010,ES,LY,7847598
13031,2010,ES,MY,4466
13032,2010,ES,MY,22888
13033,2010,ES,MR,2075
13034,2010,ES,MR,432
13035,2010,ES,MX,9600
13036,2010,ES,MX,132458054
13037,2010,ES,MX,249000
13038,2010,ES,MA,2511998
13039,2010,ES,NL,5040
13040,2010,ES,NL,19400
13041,2010,ES,NZ,40481
13042,2010,ES,NZ,3000
13043,2010,ES,NO,12398
13044,2010,ES,NO,850434
13045,2010,ES,NO,3465437
13046,2010,ES,NO,687375
13047,2010,ES,NO,130523
13048,2010,ES,OM,173672
13049,2010,ES,OM,331
13050,2010,ES,OM,3021192
13051,2010,ES,PK,390045
13052,2010,ES,PY,44022
13053,2010,ES,PH,673
13054,2010,ES,PL,378024
13055,2010,ES,PL,748340
13056,2010,ES,PT,12077
13057,2010,ES,PT,42840654
13058,2010,ES,PT,112946
13059,2010,ES,PT,634455
13060,2010,ES,PT,151062
13061,2010,ES,PT,212038
13062,2010,ES,QA,153888
13063,2010,ES,QA,876596
13064,2010,ES,RO,22695
13065,2010,ES,RO,1059375
13066,2010,ES,SA,385526
13067,2010,ES,SA,5439405
13068,2010,ES,RS,7321
13069,2010,ES,SG,2322268
13070,2010,ES,SG,16382
13071,2010,ES,SK,57079
13072,2010,ES,SK,735
13073,2010,ES,SI,7280
13074,2010,ES,ZA,9982
13075,2010,ES,KR,10591057
13076,2010,ES,LK,160000
13077,2010,ES,CH,17995
13078,2010,ES,CH,320640
13079,2010,ES,CH,23387216
13080,2010,ES,CH,49800
13081,2010,ES,CH,794493
13082,2010,ES,CH,35572
13083,2010,ES,TZ,1600
13084,2010,ES,TH,3485
13085,2010,ES,TH,650256
13086,2010,ES,TH,122850
13087,2010,ES,TT,635430
13088,2010,ES,TN,778480
13089,2010,ES,TR,357000
13090,2010,ES,GB,35479
13091,2010,ES,GB,95417375
13092,2010,ES,GB,1205844
13093,2010,ES,GB,16371274
13094,2010,ES,GB,8414558
13095,2010,ES,GB,172058
13096,2010,ES,US,9588976
13097,2010,ES,US,4563993
13098,2010,ES,US,71475
13099,2010,ES,US,7000
13100,2010,ES,US,33621383
13101,2010,ES,US,10464057
13102,2010,ES,US,1548565
13103,2010,ES,US,15307481
13104,2010,ES,UY,84659
13105,2010,ES,VE,212000000
13106,2010,SE,DZ,1669031
13107,2010,SE,AD,10610
13108,2010,SE,AR,212197
13109,2010,SE,AU,27055129
13110,2010,SE,AT,7957391
13111,2010,SE,BH,3289055
13112,2010,SE,BE,636591
13113,2010,SE,BR,3819548
13114,2010,SE,BN,16657471
13115,2010,SE,BG,61182
13116,2010,SE,CA,49760217
13117,2010,SE,CL,2546365
13118,2010,SE,HR,212197
13119,2010,SE,CZ,3819547
13120,2010,SE,DK,52094385
13121,2010,SE,EC,106099
13122,2010,SE,EG,21220
13123,2010,SE,EE,26842931
13124,2010,SE,FI,47001655
13125,2010,SE,FR,23766074
13126,2010,SE,DE,28116114
13127,2010,SE,GR,212197
13128,2010,SE,HU,212197
13129,2010,SE,IS,31830
13130,2010,SE,IN,73844587
13131,2010,SE,IE,2652464
13132,2010,SE,IT,13792811
13133,2010,SE,JP,3182956
13134,2010,SE,JO,21220
13135,2010,SE,KZ,106099
13136,2010,SE,KW,10610
13137,2010,SE,LV,954887
13138,2010,SE,LT,212197
13139,2010,SE,LU,1273183
13140,2010,SE,MY,636591
13141,2010,SE,MX,954887
13142,2010,SE,NA,31294
13143,2010,SE,NL,223549633
13144,2010,SE,NZ,530493
13145,2010,SE,NO,22811187
13146,2010,SE,OM,3182956
13147,2010,SE,PK,142172049
13148,2010,SE,PL,3607351
13149,2010,SE,PT,74269
13150,2010,SE,RO,31830
13151,2010,SE,RU,1697577
13152,2010,SE,SA,26100242
13153,2010,SE,SG,64826210
13154,2010,SE,SK,424394
13155,2010,SE,SI,74269
13156,2010,SE,ZA,112555290
13157,2010,SE,KR,31086873
13158,2010,SE,ES,4562237
13159,2010,SE,CH,2440266
13160,2010,SE,TZ,10431
13161,2010,SE,TH,52837075
13162,2010,SE,TT,31830
13163,2010,SE,TN,83452
13164,2010,SE,TR,21220
13165,2010,SE,UA,106099
13166,2010,SE,AE,85303230
13167,2010,SE,GB,151402623
13168,2010,SE,US,134108560
13169,2011,AT,DZ,245000
13170,2011,AT,DZ,479178
13171,2011,AT,AD,32967
13172,2011,AT,AR,489960
13173,2011,AT,AU,623035
13174,2011,AT,AU,143505
13175,2011,AT,AU,2866
13176,2011,AT,AU,1043784
13177,2011,AT,AU,588820
13178,2011,AT,AU,19510274
13179,2011,AT,AZ,799
13180,2011,AT,BD,118750
13181,2011,AT,BB,10000
13182,2011,AT,BY,28121
13183,2011,AT,BE,3980
13184,2011,AT,BE,182400
13185,2011,AT,BZ,6000
13186,2011,AT,BA,226891
13187,2011,AT,BA,1711
13188,2011,AT,BW,2930236
13189,2011,AT,BR,675000
13190,2011,AT,BR,29580
13191,2011,AT,CA,156250
13192,2011,AT,CA,739253
13193,2011,AT,CA,1850
13194,2011,AT,CA,159104
13195,2011,AT,CL,50290
13196,2011,AT,CL,6750
13197,2011,AT,CL,21745
13198,2011,AT,CN,700000
13199,2011,AT,HR,137270
13200,2011,AT,HR,190488
13201,2011,AT,HR,136890
13202,2011,AT,CZ,3597
13203,2011,AT,CZ,47361166
13204,2011,AT,DK,997800
13205,2011,AT,DM,8000
13206,2011,AT,EG,7958
13207,2011,AT,FI,125
13208,2011,AT,FI,18400
13209,2011,AT,FR,2658
13210,2011,AT,FR,55500
13211,2011,AT,FR,686435
13212,2011,AT,DE,124458
13213,2011,AT,DE,3706763
13214,2011,AT,DE,130464
13215,2011,AT,DE,349795
13216,2011,AT,DE,27000
13217,2011,AT,GL,23300
13218,2011,AT,HT,26108
13219,2011,AT,HT,55380
13220,2011,AT,HK,15009
13221,2011,AT,HU,206889
13222,2011,AT,IS,13000
13223,2011,AT,IN,338780
13224,2011,AT,IN,371009
13225,2011,AT,IN,6464
13226,2011,AT,ID,409522
13227,2011,AT,IE,3593125
13228,2011,AT,IL,120000
13229,2011,AT,IL,15600
13230,2011,AT,IT,359867
13231,2011,AT,IT,2381789
13232,2011,AT,JM,6000
13233,2011,AT,JP,11653
13234,2011,AT,JP,54896
13235,2011,AT,JP,32179
13236,2011,AT,JO,80042
13237,2011,AT,JO,872760
13238,2011,AT,JO,198065
13239,2011,AT,KZ,160278
13240,2011,AT,KE,53646
13241,2011,AT,KE,4682
13242,2011,AT,KE,20816
13243,2011,AT,KW,50903
13244,2011,AT,KW,40000
13245,2011,AT,KW,500
13246,2011,AT,KW,12656
13247,2011,AT,KW,18972
13248,2011,AT,LV,101040
13249,2011,AT,LB,4462
13250,2011,AT,LI,4621
13251,2011,AT,LT,704370
13252,2011,AT,LU,39283
13253,2011,AT,MO,33730
13254,2011,AT,MO,8368
13255,2011,AT,MK,142611
13256,2011,AT,MY,22212
13257,2011,AT,MY,50504
13258,2011,AT,MU,131830
13259,2011,AT,MU,18194
13260,2011,AT,MX,1795034
13261,2011,AT,MD,83917
13262,2011,AT,ME,129278
13263,2011,AT,ME,22338
13264,2011,AT,MA,386
13265,2011,AT,NA,58866
13266,2011,AT,NC,133641
13267,2011,AT,NZ,45302
13268,2011,AT,NZ,188084
13269,2011,AT,NZ,140250
13270,2011,AT,NO,243060
13271,2011,AT,NO,134366
13272,2011,AT,NO,4543
13273,2011,AT,OM,3380678
13274,2011,AT,OM,85362
13275,2011,AT,OM,478518
13276,2011,AT,OM,2280135
13277,2011,AT,PA,1633000
13278,2011,AT,PY,32900
13279,2011,AT,PE,655290
13280,2011,AT,PE,30000
13281,2011,AT,PE,30000
13282,2011,AT,PE,18820
13283,2011,AT,PL,450010
13284,2011,AT,PL,1353136
13285,2011,AT,PT,4000
13286,2011,AT,PT,3789188
13287,2011,AT,QA,49547
13288,2011,AT,QA,3150
13289,2011,AT,RO,6920
13290,2011,AT,RU,3146980
13291,2011,AT,RU,132870
13292,2011,AT,LC,35429
13293,2011,AT,SA,7119482
13294,2011,AT,RS,265320
13295,2011,AT,RS,23500
13296,2011,AT,RS,18045
13297,2011,AT,RS,66380
13298,2011,AT,RS,75303
13299,2011,AT,SG,52345
13300,2011,AT,SG,104580
13301,2011,AT,SG,2638409
13302,2011,AT,SK,15354
13303,2011,AT,SI,22354
13304,2011,AT,ZA,752251
13305,2011,AT,ZA,61103
13306,2011,AT,ZA,20790
13307,2011,AT,ZA,150000
13308,2011,AT,KR,2193
13309,2011,AT,KR,1575259
13310,2011,AT,KR,4844
13311,2011,AT,KR,433686
13312,2011,AT,KR,71132
13313,2011,AT,ES,719985
13314,2011,AT,SE,141500
13315,2011,AT,CH,1135269
13316,2011,AT,CH,132693
13317,2011,AT,CH,1676
13318,2011,AT,CH,12168
13319,2011,AT,CH,35600
13320,2011,AT,CH,3008707
13321,2011,AT,CH,445200
13322,2011,AT,CH,435000
13323,2011,AT,CH,2928330
13324,2011,AT,TJ,5120
13325,2011,AT,TJ,4590
13326,2011,AT,TZ,144523
13327,2011,AT,TZ,9461
13328,2011,AT,TH,4017574
13329,2011,AT,TH,4555007
13330,2011,AT,TH,33500
13331,2011,AT,TH,21852
13332,2011,AT,TH,120000
13333,2011,AT,TH,100000
13334,2011,AT,TT,13000
13335,2011,AT,TN,726998
13336,2011,AT,TN,347500
13337,2011,AT,TN,465000
13338,2011,AT,TN,175718
13339,2011,AT,TR,1840352
13340,2011,AT,TR,16060
13341,2011,AT,TR,132736
13342,2011,AT,TM,210595
13343,2011,AT,TM,5037
13344,2011,AT,TM,275289
13345,2011,AT,TM,2160000
13346,2011,AT,UA,1105844
13347,2011,AT,UA,88110
13348,2011,AT,UA,235521
13349,2011,AT,AE,83935
13350,2011,AT,AE,1389789
13351,2011,AT,AE,25745
13352,2011,AT,AE,19951597
13353,2011,AT,GB,10791
13354,2011,AT,GB,33500
13355,2011,AT,GB,838
13356,2011,AT,GB,30460
13357,2011,AT,GB,3604403
13358,2011,AT,GB,19014007
13359,2011,AT,GB,3100000
13360,2011,AT,US,225661372
13361,2011,AT,US,612179
13362,2011,AT,US,905230
13363,2011,AT,US,28937
13364,2011,AT,US,500
13365,2011,AT,US,26379
13366,2011,AT,UY,895360
13367,2011,AT,VN,57969
13368,2011,AT,ZM,83062
13369,2011,BG,AF,5200
13370,2011,BG,AF,2112671
13371,2011,BG,AF,2325662
13372,2011,BG,AF,24067743
13373,2011,BG,DZ,23962
13374,2011,BG,DZ,280656
13375,2011,BG,DZ,24317135
13376,2011,BG,DZ,4678079
13377,2011,BG,DZ,1282301
13378,2011,BG,AR,306840
13379,2011,BG,BD,21110
13380,2011,BG,BD,542660
13381,2011,BG,BD,18787
13382,2011,BG,BA,19000
13383,2011,BG,BR,6223
13384,2011,BG,BR,331254
13385,2011,BG,BR,672
13386,2011,BG,BF,472000
13387,2011,BG,BF,197200
13388,2011,BG,BF,26383
13389,2011,BG,BF,109100
13390,2011,BG,CM,590000
13391,2011,BG,CA,4850417
13392,2011,BG,CA,2944400
13393,2011,BG,CL,3101177
13394,2011,BG,HR,270600
13395,2011,BG,CZ,346
13396,2011,BG,CZ,11574
13397,2011,BG,CZ,1037
13398,2011,BG,CZ,212700
13399,2011,BG,CZ,318661
13400,2011,BG,CZ,7900
13401,2011,BG,CZ,214348
13402,2011,BG,CZ,55040
13403,2011,BG,EC,7077
13404,2011,BG,EG,175
13405,2011,BG,EG,1129523
13406,2011,BG,EG,5481777
13407,2011,BG,EG,59952
13408,2011,BG,EG,452427
13409,2011,BG,EG,3025531
13410,2011,BG,EG,2192268
13411,2011,BG,EG,110608
13412,2011,BG,EG,200825
13413,2011,BG,GQ,1028
13414,2011,BG,GQ,127500
13415,2011,BG,ET,2063500
13416,2011,BG,ET,3190000
13417,2011,BG,FI,20529
13418,2011,BG,FI,159576
13419,2011,BG,FR,1880
13420,2011,BG,FR,2926
13421,2011,BG,FR,3773
13422,2011,BG,FR,305199
13423,2011,BG,GE,1636257
13424,2011,BG,GE,2534127
13425,2011,BG,GE,1902329
13426,2011,BG,DE,12738
13427,2011,BG,DE,15720
13428,2011,BG,DE,1102521
13429,2011,BG,DE,5010883
13430,2011,BG,HU,107206
13431,2011,BG,HU,3640
13432,2011,BG,HU,486018
13433,2011,BG,IN,24157822
13434,2011,BG,IN,214495
13435,2011,BG,IN,247
13436,2011,BG,IN,500800
13437,2011,BG,IN,2200
13438,2011,BG,IN,5563783
13439,2011,BG,IN,304873
13440,2011,BG,ID,140880
13441,2011,BG,ID,855126
13442,2011,BG,IQ,7572351
13443,2011,BG,IQ,23463158
13444,2011,BG,IQ,19839743
13445,2011,BG,IL,420144
13446,2011,BG,IL,250
13447,2011,BG,IL,3681
13448,2011,BG,IL,146889
13449,2011,BG,IL,32300
13450,2011,BG,IL,64420
13451,2011,BG,IL,9750
13452,2011,BG,IL,3510249
13453,2011,BG,IT,846
13454,2011,BG,JO,82970
13455,2011,BG,KZ,230815
13456,2011,BG,KZ,1968955
13457,2011,BG,KZ,762233
13458,2011,BG,KZ,327600
13459,2011,BG,KW,18730
13460,2011,BG,LB,139300
13461,2011,BG,MK,44416
13462,2011,BG,MK,82025
13463,2011,BG,MK,120395
13464,2011,BG,ML,726495
13465,2011,BG,ML,419413
13466,2011,BG,ML,392500
13467,2011,BG,ML,421316
13468,2011,BG,MD,275000
13469,2011,BG,ME,6820
13470,2011,BG,MA,1284000
13471,2011,BG,MA,2319050
13472,2011,BG,NL,17100
13473,2011,BG,NL,44492
13474,2011,BG,NG,147588
13475,2011,BG,OM,43480
13476,2011,BG,PK,49400
13477,2011,BG,PK,76
13478,2011,BG,PK,497073
13479,2011,BG,PK,20
13480,2011,BG,PA,67200
13481,2011,BG,PA,14400
13482,2011,BG,PA,414000
13483,2011,BG,PA,65880
13484,2011,BG,PE,107990
13485,2011,BG,PE,286800
13486,2011,BG,PE,2731090
13487,2011,BG,PL,1050
13488,2011,BG,PL,573223
13489,2011,BG,PL,227995
13490,2011,BG,PL,31935
13491,2011,BG,PL,156800
13492,2011,BG,QA,45030
13493,2011,BG,RO,643
13494,2011,BG,RO,175760
13495,2011,BG,RU,95350
13496,2011,BG,RU,211183
13497,2011,BG,RS,9728
13498,2011,BG,RS,356000
13499,2011,BG,RS,728
13500,2011,BG,RS,745216
13501,2011,BG,RS,57400
13502,2011,BG,RS,735603
13503,2011,BG,SK,299645
13504,2011,BG,SK,36000
13505,2011,BG,SK,379620
13506,2011,BG,SK,285000
13507,2011,BG,SK,7900
13508,2011,BG,SK,39200
13509,2011,BG,ZA,570722
13510,2011,BG,ZA,122140
13511,2011,BG,ZA,196460
13512,2011,BG,ZA,1130610
13513,2011,BG,ZA,3755
13514,2011,BG,CH,21000
13515,2011,BG,TJ,9500
13516,2011,BG,TJ,33375
13517,2011,BG,TJ,178000
13518,2011,BG,TJ,522115
13519,2011,BG,TH,32900
13520,2011,BG,TR,38400
13521,2011,BG,TR,20360
13522,2011,BG,TR,550449
13523,2011,BG,UG,2940012
13524,2011,BG,UG,185044
13525,2011,BG,UG,273987
13526,2011,BG,UA,66894
13527,2011,BG,UA,299375
13528,2011,BG,UA,42500
13529,2011,BG,UA,155512
13530,2011,BG,UA,2302
13531,2011,BG,UA,72000
13532,2011,BG,AE,5583
13533,2011,BG,AE,70880
13534,2011,BG,AE,2417190
13535,2011,BG,AE,4014916
13536,2011,BG,AE,2640
13537,2011,BG,GB,7938
13538,2011,BG,GB,500
13539,2011,BG,GB,1389516
13540,2011,BG,US,378888
13541,2011,BG,US,18382
13542,2011,BG,US,4745
13543,2011,BG,US,8081
13544,2011,BG,US,6667
13545,2011,BG,US,300782
13546,2011,BG,US,652901
13547,2011,BG,US,769018
13548,2011,BG,YE,2878178
13549,2011,BG,YE,433658
13550,2011,BG,YE,15601
13551,2011,CZ,AF,113436
13552,2011,CZ,AF,1351575
13553,2011,CZ,AF,642618
13554,2011,CZ,AF,626593
13555,2011,CZ,AL,63779
13556,2011,CZ,DZ,10831790
13557,2011,CZ,DZ,1
13558,2011,CZ,DZ,278924
13559,2011,CZ,DZ,9019315
13560,2011,CZ,AU,5261
13561,2011,CZ,AT,31343
13562,2011,CZ,AT,1060840
13563,2011,CZ,AT,2028595
13564,2011,CZ,AT,199594
13565,2011,CZ,AT,866042
13566,2011,CZ,AT,332
13567,2011,CZ,AT,5485914
13568,2011,CZ,AT,2759198
13569,2011,CZ,AT,10685556
13570,2011,CZ,AT,160752
13571,2011,CZ,AZ,2355240
13572,2011,CZ,AZ,187238
13573,2011,CZ,BD,2217410
13574,2011,CZ,BD,55531
13575,2011,CZ,BE,16928
13576,2011,CZ,BE,742607
13577,2011,CZ,BE,17315
13578,2011,CZ,BE,935818
13579,2011,CZ,BR,67679
13580,2011,CZ,BR,197891
13581,2011,CZ,BR,296923
13582,2011,CZ,BG,1687
13583,2011,CZ,BG,330595
13584,2011,CZ,BG,11735
13585,2011,CZ,BG,314247
13586,2011,CZ,BG,1078807
13587,2011,CZ,BG,158073
13588,2011,CZ,BG,348408
13589,2011,CZ,CM,640564
13590,2011,CZ,CA,404347
13591,2011,CZ,CA,32410
13592,2011,CZ,CA,1
13593,2011,CZ,CA,969202
13594,2011,CZ,CL,151823
13595,2011,CZ,CN,313706
13596,2011,CZ,CN,69429
13597,2011,CZ,CR,25442
13598,2011,CZ,CR,71462
13599,2011,CZ,HR,3160
13600,2011,CZ,HR,283655
13601,2011,CZ,DK,400
13602,2011,CZ,DK,38033
13603,2011,CZ,DK,248522
13604,2011,CZ,DK,16997
13605,2011,CZ,EG,3
13606,2011,CZ,EG,16103
13607,2011,CZ,EG,268869
13608,2011,CZ,EG,57620
13609,2011,CZ,EG,1
13610,2011,CZ,EG,2840421
13611,2011,CZ,EG,1191927
13612,2011,CZ,EG,101613
13613,2011,CZ,SV,6707
13614,2011,CZ,GQ,69825
13615,2011,CZ,EE,2990
13616,2011,CZ,EE,39763
13617,2011,CZ,EE,48664
13618,2011,CZ,EE,148
13619,2011,CZ,EE,25901
13620,2011,CZ,ET,200034
13621,2011,CZ,FI,2177
13622,2011,CZ,FI,159297
13623,2011,CZ,FI,36699
13624,2011,CZ,FR,8853
13625,2011,CZ,FR,478726
13626,2011,CZ,FR,54679
13627,2011,CZ,FR,18751
13628,2011,CZ,FR,55542
13629,2011,CZ,FR,449748
13630,2011,CZ,FR,118167
13631,2011,CZ,GA,439149
13632,2011,CZ,GE,3463738
13633,2011,CZ,DE,34668
13634,2011,CZ,DE,699860
13635,2011,CZ,DE,1794363
13636,2011,CZ,DE,694873
13637,2011,CZ,DE,856214
13638,2011,CZ,DE,22086
13639,2011,CZ,DE,45975
13640,2011,CZ,DE,2028
13641,2011,CZ,DE,996097
13642,2011,CZ,DE,4794
13643,2011,CZ,DE,479742
13644,2011,CZ,DE,309822
13645,2011,CZ,DE,18186
13646,2011,CZ,DE,30856
13647,2011,CZ,GH,59202
13648,2011,CZ,HK,10857
13649,2011,CZ,HU,79
13650,2011,CZ,HU,803822
13651,2011,CZ,HU,119849
13652,2011,CZ,HU,69536
13653,2011,CZ,HU,297263
13654,2011,CZ,IN,80036
13655,2011,CZ,IN,12384150
13656,2011,CZ,IN,88
13657,2011,CZ,ID,12930
13658,2011,CZ,ID,969837
13659,2011,CZ,ID,6145
13660,2011,CZ,ID,789448
13661,2011,CZ,ID,81148
13662,2011,CZ,IQ,2
13663,2011,CZ,IL,3784
13664,2011,CZ,IL,15289
13665,2011,CZ,IL,115
13666,2011,CZ,IL,1355678
13667,2011,CZ,IL,15019
13668,2011,CZ,IL,81293
13669,2011,CZ,IL,73664
13670,2011,CZ,IL,1056085
13671,2011,CZ,IT,14816
13672,2011,CZ,IT,6152939
13673,2011,CZ,IT,969506
13674,2011,CZ,IT,2957
13675,2011,CZ,IT,269710
13676,2011,CZ,JO,109486
13677,2011,CZ,JO,302801
13678,2011,CZ,JO,59940
13679,2011,CZ,KZ,19309
13680,2011,CZ,KZ,64013
13681,2011,CZ,KE,63368
13682,2011,CZ,KE,2695
13683,2011,CZ,KW,76173
13684,2011,CZ,LV,21736
13685,2011,CZ,LV,25924
13686,2011,CZ,LT,8989
13687,2011,CZ,LT,232767
13688,2011,CZ,LT,237120
13689,2011,CZ,LT,197913
13690,2011,CZ,LT,342481
13691,2011,CZ,LU,8038
13692,2011,CZ,LU,2548346
13693,2011,CZ,LU,99833
13694,2011,CZ,MO,28967
13695,2011,CZ,MY,2181
13696,2011,CZ,MT,44978
13697,2011,CZ,MR,1
13698,2011,CZ,MR,2329
13699,2011,CZ,MX,239136
13700,2011,CZ,MX,123747
13701,2011,CZ,MX,1
13702,2011,CZ,MD,113189
13703,2011,CZ,MN,13005
13704,2011,CZ,MN,14528
13705,2011,CZ,ME,34779
13706,2011,CZ,NL,13148
13707,2011,CZ,NL,1491
13708,2011,CZ,NL,2615
13709,2011,CZ,NL,128047
13710,2011,CZ,NL,51837
13711,2011,CZ,NL,77525
13712,2011,CZ,NZ,13313
13713,2011,CZ,NI,20054
13714,2011,CZ,NG,176304
13715,2011,CZ,NO,29211
13716,2011,CZ,NO,139155
13717,2011,CZ,NO,535642
13718,2011,CZ,OM,2118
13719,2011,CZ,PK,3400410
13720,2011,CZ,PK,5578
13721,2011,CZ,PK,34885
13722,2011,CZ,PK,424094
13723,2011,CZ,PK,144229
13724,2011,CZ,PA,61598
13725,2011,CZ,PY,8232
13726,2011,CZ,PH,209446
13727,2011,CZ,PL,16150
13728,2011,CZ,PL,2333606
13729,2011,CZ,PL,1915182
13730,2011,CZ,PL,175755
13731,2011,CZ,PL,186044
13732,2011,CZ,PL,34546
13733,2011,CZ,PL,20280
13734,2011,CZ,PL,1135674
13735,2011,CZ,PL,1144057
13736,2011,CZ,PL,5120067
13737,2011,CZ,PL,227590
13738,2011,CZ,PT,282577
13739,2011,CZ,PT,17620
13740,2011,CZ,RO,130796
13741,2011,CZ,RO,209892
13742,2011,CZ,RU,1182593
13743,2011,CZ,RU,16489
13744,2011,CZ,RU,5518
13745,2011,CZ,RU,2885
13746,2011,CZ,SA,26084
13747,2011,CZ,SA,3531157
13748,2011,CZ,SA,554983
13749,2011,CZ,SA,128941
13750,2011,CZ,SA,395964
13751,2011,CZ,RS,7135
13752,2011,CZ,RS,72405
13753,2011,CZ,RS,227215
13754,2011,CZ,RS,59682
13755,2011,CZ,SG,1
13756,2011,CZ,SK,148215
13757,2011,CZ,SK,2071496
13758,2011,CZ,SK,216647
13759,2011,CZ,SK,1530011
13760,2011,CZ,SK,39712
13761,2011,CZ,SK,117002
13762,2011,CZ,SK,254653
13763,2011,CZ,SK,120162
13764,2011,CZ,SK,266461
13765,2011,CZ,SK,90296
13766,2011,CZ,SK,2920086
13767,2011,CZ,SK,329480
13768,2011,CZ,SK,38520
13769,2011,CZ,SI,5812
13770,2011,CZ,SI,42368
13771,2011,CZ,SI,1
13772,2011,CZ,SI,1
13773,2011,CZ,SI,29573
13774,2011,CZ,SI,3881
13775,2011,CZ,SI,2971
13776,2011,CZ,ZA,2650
13777,2011,CZ,ZA,11506
13778,2011,CZ,KR,2821
13779,2011,CZ,KR,41401
13780,2011,CZ,ES,7287
13781,2011,CZ,ES,536709
13782,2011,CZ,ES,184
13783,2011,CZ,LK,34833
13784,2011,CZ,LK,32782
13785,2011,CZ,SE,5501
13786,2011,CZ,SE,2358231
13787,2011,CZ,SE,76229
13788,2011,CZ,SE,561326
13789,2011,CZ,SE,59794
13790,2011,CZ,CH,20247
13791,2011,CZ,CH,1873912
13792,2011,CZ,CH,683252
13793,2011,CZ,CH,31700
13794,2011,CZ,CH,4277
13795,2011,CZ,CH,34428
13796,2011,CZ,CH,1014
13797,2011,CZ,CH,19505
13798,2011,CZ,TH,7344179
13799,2011,CZ,TH,1551819
13800,2011,CZ,TH,1
13801,2011,CZ,TH,853852
13802,2011,CZ,TN,810947
13803,2011,CZ,TR,26414
13804,2011,CZ,TR,20502
13805,2011,CZ,TR,47708
13806,2011,CZ,TR,90
13807,2011,CZ,UG,8267
13808,2011,CZ,UA,3632
13809,2011,CZ,UA,167791
13810,2011,CZ,UA,43184
13811,2011,CZ,UA,985
13812,2011,CZ,UA,63756
13813,2011,CZ,UA,2
13814,2011,CZ,UA,57147
13815,2011,CZ,UA,2142995
13816,2011,CZ,AE,12181
13817,2011,CZ,AE,31719
13818,2011,CZ,AE,52713
13819,2011,CZ,AE,222225
13820,2011,CZ,AE,4494264
13821,2011,CZ,GB,682432
13822,2011,CZ,GB,81997
13823,2011,CZ,GB,1
13824,2011,CZ,GB,8250
13825,2011,CZ,GB,44010
13826,2011,CZ,GB,114741
13827,2011,CZ,GB,66584
13828,2011,CZ,US,573228
13829,2011,CZ,US,10641272
13830,2011,CZ,US,136159
13831,2011,CZ,US,742346
13832,2011,CZ,US,3545
13833,2011,CZ,US,164611
13834,2011,CZ,US,389822
13835,2011,CZ,US,61399
13836,2011,CZ,US,649381
13837,2011,CZ,US,47924
13838,2011,CZ,UZ,199207
13839,2011,CZ,VN,1077612
13840,2011,CZ,VN,1159191
13841,2011,CZ,VN,1672621
13842,2011,CZ,VN,165400
13843,2011,CZ,VN,28325
13844,2011,CZ,VN,4367
13845,2011,CZ,YE,1748659
13846,2011,CZ,ZM,44470
13847,2011,DK,JO,4295
13848,2011,EE,AF,978500
13849,2011,EE,BE,11850
13850,2011,EE,CZ,16550
13851,2011,EE,EG,2600
13852,2011,EE,FI,695
13853,2011,EE,FI,48050
